'12310',RJPB RAJDHANI  ,1001
'12311',HWH DLI KLK MAI,1743
'12312',KALKA MAIL     ,1743
'12313',SDAH RAJDHANIEX,1453
'12314',SEALDAH RJDHANI,1454
'12315',ANNANYA  EXPRES,2140
'12316',ANANYA EXPRESS ,2141
'12317',AKAL TAKHT EXP ,1898
'12318',AKAL TAKHAT EXP,1898
'12319',KOAA AGC EXPRES,1416
'12320',AGC KOAA EXP   ,1416
'12321',HWH MUMBAI MAIL,2176
'12322',KOLKATA MAIL   ,2176
'12323',HWH NDLS EXPRES,1447
'12324',NDLS HWH EXPRES,1447
'12325',KOAA NLDM EXP  ,1803
'12326',NLDM KOAA EXP  ,1803
'12327',UPASANA EXPRESS,1587
'12328',UPASANA EXPRESS,1587
'12329',W B SMPRK KRNTI,1448
'12330',W B SMPRK KRNTI,1448
'12331',HIMGIRI EXPRESS,2021
'12332',HIMGIRI EXPRESS,2021
'12333',VIBHUTI EXPRESS,882
'12334',VIBHUTI EXPRESS,882
'12335',BGP LTT EXPRESS,1916
'12336',BHAGALPUR EXP  ,1916
'12337',SANTINIKATANEXP,146
'12338',SANTINIKETANEXP,146
'12339',COAL FIELD EXP ,259
'12340',COALFIELD EXP  ,259
'12341',AGNIBINA EXPRES,200
'12342',AGNIBINA EXPRES,200
'12343',DARJEELING MAIL,624
'12344',DARJEELING MAIL,624
'12345',SARAIGHAT EXP  ,1020
'12346',SARAIGHAT EXP  ,1020
'12347',RAMPURHAT EXP  ,207
'12348',RAMPURHAT EXP  ,207
'12349',BGP NDLS EXP   ,1219
'12350',NDLS BGP EXPRES,1219
'12351',DANAPUR EXPRESS,541
'12352',DANAPUR HWH EXP,541
'12353',HWH LKU EXP    ,1344
'12354',LKU HWH EXP    ,1344
'12355',ARCHNA EXPRESS ,1515
'12356',ARCHANA EXPRESS,1515
'12357',DURGIANA EXP   ,1812
'12358',ASR KOAA SUP EX,1812
'12359',PNBE GARIB RATH,534
'12360',KOL GARIB RATH ,534
'12361',ASN CSTM EXPRES,2042
'12362',CSTM ASANSOL EX,2042
'12363',KOAA HDB SUPF E,620
'12364',HDB KOAA SF EXP,620
'12365',RNC JANSHATABDI,411
'12366',PNBE JANSHATABD,411
'12367',VIKRAMSHILA EXP,1205
'12368',VIKRAMSHILA EXP,1205
'12369',KUMBHA EXPRESS ,1536
'12370',HW HWH S F EXP ,1536
'12371',HWH JSM EXP    ,2245
'12372',JSM HWH SF EXP ,2245
'12373',SDAH RPH INTRCT,213
'12374',RPH SDAH INTRCT,213
'12375',MAS ASN EXPRESS,1732
'12376',ASN MAS EXPRESS,1732
'12377',PADATIK EXPRESS,567
'12378',PADATIK EXPRESS,567
'12379',JALIANWALAB EXP,1894
'12380',JALIANWALA B EX,1894
'12381',POORVA EXPRESS ,1446
'12382',POORVA EXPRESS ,1446
'12383',INTERCITY  EXP ,220
'12384',INTERCITY  EXP ,220
'12389',GAYA MS EXPRESS,2344
'12390',MS GAYA EXPRESS,2344
'12391',SHRAMJEEVI EXP ,1103
'12392',SHRAMJEVI N EXP,1103
'12393',S KRANTI SUP EX,1001
'12394',SAMPOORN K EXP ,1001
'12395',ZIYARAT EXPRESS,1305
'12396',ZIYARAT EXPRESS,1305
'12397',MAHABODHI EXP  ,989
'12398',MAHABODHI EXP  ,989
'12401',MAGADH EXPRESS ,1063
'12402',MAGADH EXPRESS ,1063
'12403',ALD JP EXPRESS ,780
'12404',JP  ALD EXPRESS,780
'12405',GONDWANA EXPRES,1476
'12406',GONDWANA EXPRES,1476
'12409',GONDWANA EXPRES,1626
'12410',GONDWANA EXPRES,1626
'12411',INTERCITY EXP  ,248
'12412',INTERCITY EXP  ,248
'12413',AII JAT EXPRESS,1017
'12414',JAMMU AII EXP  ,1017
'12415',NIZAMUDDIN EXP ,817
'12416',INTERCITY  EXP ,817
'12417',PRAYAG RAJ EXP ,634
'12418',PRAYAG RAJ EXP ,634
'12419',GOMTI EXP      ,513
'12420',GOMTI EXPRESS  ,513
'12421',NED ASR SUP EXP,1941
'12422',ASR NED SF EXP ,1941
'12423',DBRT RAJDHANI E,2438
'12424',DBRT RAJDHANI  ,2438
'12425',JAMMU RAJDHANI ,577
'12426',JAMMU RAJDHANI ,577
'12427',REWA ANVT EXP  ,847
'12428',ANVT REWA EXP  ,848
'12429',LKO NDLS AC SF ,493
'12430',NDLS LKO AC SF ,493
'12431',RAJDHANI EXP   ,3149
'12432',TRIVNDRM RJDHNI,3149
'12433',RAJDHANI EXP   ,2175
'12434',CHENNAI RAJDHNI,2175
'12435',DBRT RAJDHANI E,2459
'12436',NDLS DBRT RJDHN,2459
'12437',RAJDHANI EXP   ,1660
'12438',NZM SC RJDHNI  ,1660
'12439',RNC NDLS RAJ EX,1305
'12440',NDLS RNC RAJ EX,1305
'12441',BSP NDLS RAJ EX,1501
'12442',BILASPUR RJDHNI,1501
'12443',HLZ ANVT WKLY S,1576
'12444',ANVT HLZ S F EX,1576
'12445',UTTAR S KRANTI ,630
'12446',UTTAR S KRANTI ,630
'12447',U P SMPRK KRNTI,695
'12448',U P SMPRK KRNTI,695
'12449',GOA SMPRK K EXP,2367
'12450',GOA SMPRK K EXP,2367
'12451',SHRAM SHKTI EXP,440
'12452',SHRAM SHKTI EXP,440
'12453',RNC NDLS RAJ EX,1341
'12454',NDLS RNC RJDHNI,1341
'12455',DEE BKN SF EXP ,805
'12456',BKN DEE SF EXP ,805
'12457',DEE BKN  S F EX,458
'12458',BKN DEE S F EXP,458
'12459',NDLSASR EXPRESS,448
'12460',ASR NDLS EXP   ,448
'12461',MANDOR EXPRESS ,620
'12462',MANDOR EXPRESS ,620
'12463',RAJSTHN S KRANT,616
'12464',RJSTHN S KRNTI ,616
'12465',RANTHAMBORE EXP,911
'12466',INTERCITY EXP  ,911
'12467',LEELAN EXP     ,382
'12468',LEELAN EXP     ,382
'12469',CNB JAT EXPRESS,1026
